Element,,Biorefinery,Biorefinery,Biorefinery,Incentive 1,Incentive 1,Incentive 1,Incentive 1,Incentive 1,Incentive 2,Incentive 2,Incentive 2,Incentive 2,Incentive 2,Incentive 3,Incentive 3,Incentive 3,Incentive 3,Incentive 3,Incentive 4,Incentive 4,Incentive 4,Incentive 4,Incentive 4,Incentive 5,Incentive 5,Incentive 5,Incentive 5,Incentive 5,Incentive 6,Incentive 6,Incentive 6,Incentive 6,Incentive 6,Incentive 7,Incentive 7,Incentive 7,Incentive 7,Incentive 7,Incentive 8,Incentive 8,Incentive 8,Incentive 8,Incentive 8,Incentive 9,Incentive 9,Incentive 9,Incentive 9,Incentive 9,Incentive 10,Incentive 10,Incentive 10,Incentive 10,Incentive 10,Incentive 11,Incentive 11,Incentive 11,Incentive 11,Incentive 11,Incentive 12,Incentive 12,Incentive 12,Incentive 12,Incentive 12,Incentive 13,Incentive 13,Incentive 13,Incentive 13,Incentive 13,Incentive 14,Incentive 14,Incentive 14,Incentive 14,Incentive 14,Incentive 15,Incentive 15,Incentive 15,Incentive 15,Incentive 15,Incentive 16,Incentive 16,Incentive 16,Incentive 16,Incentive 16,Incentive 17,Incentive 17,Incentive 17,Incentive 17,Incentive 17,Incentive 18,Incentive 18,Incentive 18,Incentive 18,Incentive 18,Incentive 19,Incentive 19,Incentive 19,Incentive 19,Incentive 19,Incentive 20,Incentive 20,Incentive 20,Incentive 20,Incentive 20,Incentive 21,Incentive 21,Incentive 21,Incentive 21,Incentive 21,Incentive 22,Incentive 22,Incentive 22,Incentive 22,Incentive 22,Incentive 23,Incentive 23,Incentive 23,Incentive 23,Incentive 23
Metric,,Utility cost [10^6 USD/yr],Net electricity production [MWh/yr],Baseline MFSP [USD/gal],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD]
Element,Parameter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stream-lipidcane,Flow rate [kg/hr],0.07288417359835499,6.314773891349501e-09,0.07286477096992158,0.06419589188798912,0.5412032029488212,,,,0.06374193697721207,0.5412032029488212,,,,0.06609182978142909,0.5021266995603599,,,,0.0663612092360061,0.5600863165847522,,,,0.3416355411755956,0.3327438400891113,,,,0.06419589188798912,0.5412032029488212,,,,0.07286477096992158,,0.27990110085760217,,,0.07286477096992158,,,,,0.06013709062979196,,,0.00016175660864069154,,0.07933083796219957,,,0.029638746850232312,,0.0696263303490923,,,0.34507697334462817,,0.07083157666028861,,,2.0739718734649583e-06,,0.07052869726375952,,,0.8473761118215928,,0.049201007947322545,,,0.7658857804187513,,0.07558193876441988,,,0.08528272362341117,,0.06157884315585548,,,0.00819418015224452,,0.07558193876441988,,,0.030403284286062753,,0.06523577172070585,,,0.8567636934179335,,0.07286477096992158,,,0.5021084496410257,,0.12793559672009425,,,0.6012619945821444,,0.07286477096992158,,,,0.27990110085760217,0.07286477096992158,,,,0.27990110085760217,0.04979529123727507,,,,0.8412291195504208
Conveying belt,Base cost [USD],0.17903004611218742,0.4479548598315175,0.07399702263811402,0.1296666978589611,0.35986330624615925,,,,0.11319725668029147,0.35986330624615925,,,,0.06936490523499027,0.3461980918410619,,,,0.06886296973164723,0.3704712833847075,,,,0.08179108799338013,0.6711603482627155,,,,0.1296666978589611,0.35986330624615925,,,,0.07399702263811402,,0.1379507658058076,,,0.07399702263811402,,,,,0.06548452007957951,,,0.33633069486982115,,0.07405597037108921,,,0.7613061832425393,,0.06539559313775474,,,0.27308928040343733,,0.07003874987353095,,,0.5564122510738125,,0.06248131112350374,,,0.09061928355311691,,0.06299689708795685,,,0.0972412169693534,,0.07480591766941475,,,0.5197549433079447,,0.09082731179461608,,,0.18377869869810506,,0.07480591766941475,,,0.7713615354637163,,0.06886296973164723,,,0.09506782497275167,,0.07399702263811402,,,0.2623136455681278,,0.06514711917879305,,,0.7664790790167637,,0.07399702263811402,,,,0.1379507658058076,0.07399702263811402,,,,0.1379507658058076,0.06834555173737074,,,,0.07690569550452722
Conveying belt,Exponent,0.8577873336921679,0.4779742001588341,0.05825234781066607,0.12355284890493988,0.10567381457680627,,,,0.10637929226460639,0.10567381457680627,,,,0.059640683791623385,0.11112261824944511,,,,0.06075396557214506,0.09864546244304044,,,,0.7949236065689447,0.02337325198597506,,,,0.12355284890493988,0.10567381457680627,,,,0.05825234781066607,,0.6235766127915126,,,0.05825234781066607,,,,,0.05079892665606219,,,0.4163517397167268,,0.05629025359818776,,,0.6246824895310829,,0.0507122521630977,,,0.5088373026112095,,0.05130696601919673,,,0.43174431435367766,,0.08944757555041348,,,0.20890347464683467,,0.06706576513824727,,,0.17959178375043489,,0.056337456662211925,,,0.3544779734429563,,0.08722979984073996,,,0.09203666706633569,,0.056337456662211925,,,0.6267132183276634,,0.09583778417917302,,,0.20803559512813305,,0.05825234781066607,,,0.4591790275574775,,0.06702948718501382,,,0.02987539187668735,,0.05825234781066607,,,,0.6235766127915126,0.05825234781066607,,,,0.6235766127915126,0.06657735336754707,,,,0.18045355929830204
Magnetic separator,Base cost [USD],0.42142389290965065,0.40208544865763907,0.6477881062495578,0.38739158792672745,0.2524956310096418,,,,0.44249028940623036,0.2524956310096418,,,,0.611284229774893,0.22897838128812048,,,,0.6098695054143422,0.24707723812583546,,,,0.8531363457521806,0.7101616373887588,,,,0.38739158792672745,0.2524956310096418,,,,0.6477881062495578,,0.12121667031734475,,,0.6477881062495578,,,,,0.5806606697656538,,,0.3938378995116837,,0.6519742190196052,,,0.6305113659859855,,0.5938275921123388,,,0.357948710204943,,0.6057998088510703,,,0.41546436332571324,,0.6953760473667326,,,0.7646289222085519,,0.6080408149557863,,,0.5088835316742863,,0.6426771602423866,,,0.690756855916852,,0.5888230635918092,,,0.31500346041246,,0.6426771602423866,,,0.623330226354986,,0.6531722444366832,,,0.7745086671740651,,0.6477881062495578,,,0.6924567283689558,,0.6025692446241886,,,0.6454483703538452,,0.6477881062495578,,,,0.12121667031734475,0.6477881062495578,,,,0.12121667031734475,0.5856335284880336,,,,0.6790992100792788
Magnetic separator,Exponent,0.46610034218423546,0.3560585535899645,0.453959026023097,0.6955514103428518,0.1745625710147194,,,,0.6218141182846921,0.1745625710147194,,,,0.45899644132045847,0.16010779043338313,,,,0.4598630840603881,0.14566100397186543,,,,0.23577164607893428,0.8907527411740783,,,,0.6955514103428518,0.1745625710147194,,,,0.453959026023097,,0.45302689772118543,,,0.453959026023097,,,,,0.451165836912906,,,0.8131772919134369,,0.4687249550147832,,,0.07382437620669799,,0.46022445118413624,,,0.19900298289335933,,0.46406454476005277,,,0.8721422686260343,,0.6384307113380783,,,0.1245857442389246,,0.5305552873751322,,,0.19704141373486533,,0.45935743290691267,,,0.10942709606389184,,0.5227159854108802,,,0.46741164309152994,,0.45935743290691267,,,0.0739823180395639,,0.5518757204698741,,,0.1197164961405028,,0.453959026023097,,,0.2205083073135767,,0.5810675476757463,,,0.3778225715436032,,0.453959026023097,,,,0.45302689772118543,0.453959026023097,,,,0.45302689772118543,0.5743304523173735,,,,0.1207091203567797
Shredder,Base cost [USD],0.9032246605377707,0.7365620287686865,0.9748533157009756,0.8659847945120668,0.3057744038255707,,,,0.9323807916659496,0.3057744038255707,,,,0.9494481215613246,0.3419991447472086,,,,0.9555832556013328,0.33501268102710535,,,,0.7473183637613019,0.816858807797351,,,,0.8659847945120668,0.3057744038255707,,,,0.9748533157009756,,0.8523926496391555,,,0.9748533157009756,,,,,0.9948942359208156,,,0.5824519142091947,,0.9783502491295709,,,0.3067914595993929,,0.9897886776954419,,,0.3403300370561574,,0.9811859043917484,,,0.7968448510176178,,0.931061841564777,,,0.5122534404364549,,0.9880869062755695,,,0.6690893568966607,,0.9694671024810172,,,0.6610627957451426,,0.8902843712894031,,,0.05802623673983197,,0.9694671024810172,,,0.30715567437787966,,0.9514299364988822,,,0.5240313598946913,,0.9748533157009756,,,0.5702173107471548,,0.9748533157009756,,,0.6778590343630619,,0.9748533157009756,,,,0.8523926496391555,0.9748533157009756,,,,0.8523926496391555,0.9925305134879738,,,,0.5516719028118426
Shredder,Exponent,0.8214662946047908,0.964460094109024,0.822665241899668,0.8480260648331148,0.7247885631581892,,,,0.8535082420553104,0.7247885631581892,,,,0.8783073802081837,0.7836044281227033,,,,0.8784943171699197,0.760109411016779,,,,0.7861565257089547,0.7172407390710378,,,,0.8480260648331148,0.7247885631581892,,,,0.822665241899668,,0.6610667803153225,,,0.822665241899668,,,,,0.8647728902413545,,,0.3910015806261786,,0.833751357421787,,,0.48582741718981304,,0.8328262386575865,,,0.8292442972297476,,0.8445917616637866,,,0.3516616490463188,,0.8472832697236834,,,0.8366206605972807,,0.9323807916659496,,,0.9354642698495177,,0.8334737979368592,,,0.825551760425483,,0.8614184900840773,,,0.3623089763068469,,0.8334737979368592,,,0.4931664554969054,,0.8441278881358569,,,0.8189774879219701,,0.822665241899668,,,0.5243313428898679,,0.889909702515437,,,0.9147233864700697,,0.822665241899668,,,,0.6610667803153225,0.822665241899668,,,,0.6610667803153225,0.9390724934528394,,,,0.8189107949675506
Shredder,Electricity rate [kW / kg/hr],0.4075950642746434,0.40591062665578104,0.3049852044421091,0.2458083317979681,0.41104401089994946,,,,0.24434980816597687,0.41104401089994946,,,,0.2754022053054175,0.42549335468058025,,,,0.27592895055224725,0.4445439539580909,,,,0.34461209893283296,0.19375606660355457,,,,0.2458083317979681,0.41104401089994946,,,,0.3049852044421091,,0.7821471131796418,,,0.3049852044421091,,,,,0.31598228246486315,,,0.3889643901987416,,0.3045348314274705,,,0.08313110329047786,,0.3013385126743076,,,0.21008351216231602,,0.3184089683041698,,,0.4987241264760701,,0.47319053960258917,,,0.05444385413703855,,0.33759185882510256,,,0.1424822022770138,,0.31287987229747954,,,0.06980067929155002,,0.23838476250574894,,,0.41253704301244054,,0.31287987229747954,,,0.08612361323772588,,0.4169667217771309,,,0.05618023918256983,,0.3049852044421091,,,0.23388543510981338,,0.34054619255655694,,,0.207818890363567,,0.3049852044421091,,,,0.7821471131796418,0.3049852044421091,,,,0.7821471131796418,0.35936289501447705,,,,0.07711952957849255
