Element,TEA,TEA,TEA,TEA,TEA,Power utility,Stream-lipidcane,Biorefinery,Biorefinery,Biorefinery,Incentive 1,Incentive 1,Incentive 1,Incentive 1,Incentive 1,Incentive 2,Incentive 2,Incentive 2,Incentive 2,Incentive 2,Incentive 3,Incentive 3,Incentive 3,Incentive 3,Incentive 3,Incentive 4,Incentive 4,Incentive 4,Incentive 4,Incentive 4,Incentive 5,Incentive 5,Incentive 5,Incentive 5,Incentive 5,Incentive 6,Incentive 6,Incentive 6,Incentive 6,Incentive 6,Incentive 7,Incentive 7,Incentive 7,Incentive 7,Incentive 7,Incentive 8,Incentive 8,Incentive 8,Incentive 8,Incentive 8,Incentive 9,Incentive 9,Incentive 9,Incentive 9,Incentive 9,Incentive 10,Incentive 10,Incentive 10,Incentive 10,Incentive 10,Incentive 11,Incentive 11,Incentive 11,Incentive 11,Incentive 11,Incentive 12,Incentive 12,Incentive 12,Incentive 12,Incentive 12,Incentive 13,Incentive 13,Incentive 13,Incentive 13,Incentive 13,Incentive 14,Incentive 14,Incentive 14,Incentive 14,Incentive 14,Incentive 15,Incentive 15,Incentive 15,Incentive 15,Incentive 15,Incentive 16,Incentive 16,Incentive 16,Incentive 16,Incentive 16,Incentive 17,Incentive 17,Incentive 17,Incentive 17,Incentive 17,Incentive 18,Incentive 18,Incentive 18,Incentive 18,Incentive 18,Incentive 19,Incentive 19,Incentive 19,Incentive 19,Incentive 19,Incentive 20,Incentive 20,Incentive 20,Incentive 20,Incentive 20,Incentive 22,Incentive 22,Incentive 22,Incentive 22,Incentive 22,Incentive 23,Incentive 23,Incentive 23,Incentive 23,Incentive 23
Variable,F tax rate [%],S tax rate [%],S  P tax rate [%],Fuel tax rate [USD/gal],Sales tax rate [%],Elec price [USD/kWh],Feedstock price [USD/kg],Utility cost [10^6 USD/yr],Net electricity production [MWh/yr],Baseline MFSP [USD/gal],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD]
0,0.3511266240989099,0.07692073799092763,0.014125902861213825,0.1812079415488544,0.032396694162676584,0.23824293382135123,0.03423179089192121,-84.12526562732377,"(-346349.93281384994,)",0.5272805607667105,0.25289431206883395,58648221.34305212,0.0,0.0,0.0,0.30727606092929943,29324110.671526063,0.0,0.0,0.0,0.5154951289767943,2519058.054671035,0.0,0.0,0.0,0.5077594555376079,2601943.0638672127,0.0,0.0,0.0,-1.312168613528797,393169924.44076276,0.0,0.0,0.0,0.2528943120663805,58648221.34305212,0.0,0.0,0.0,0.5272805657134416,0.0,2241754.631784477,0.0,0.0,0.5272805657134416,0.0,0.0,0.0,0.0,0.28983254210062204,0.0,0.0,32001024.072609082,0.0,0.45710292502089284,0.0,0.0,15000000.0,0.0,0.3802819639367657,0.0,0.0,14704994.622856919,0.0,0.4180531679504263,0.0,0.0,10898530.347976848,0.0,0.13009381585122054,0.0,0.0,77871607.86322604,0.0,0.12770825075299397,0.0,0.0,93511960.57627833,0.0,0.5029779886822421,0.0,0.0,2000000.0,0.0,0.34490294453272097,0.0,0.0,20526877.470068246,0.0,0.470462886770557,0.0,0.0,9750000.0,0.0,0.194045016992153,0.0,0.0,83242373.1341589,0.0,0.5260277890276882,0.0,0.0,125000.0,0.0,-0.6920116369464511,0.0,0.0,284933948.240917,0.0,0.5272805657155657,0.0,0.0,0.0,2241754.631784477,0.10113953192650013,0.0,0.0,0.0,105746837.4675361
1,0.3559933393967741,0.10713901921332838,0.06684376920464526,0.23823719294663231,0.07124531531014691,0.08224908232765095,0.034002284881597504,-30.096805643106883,"(-346349.93281384936,)",5.344457885967313,3.9612103525463045,277523370.3809471,0.0,0.0,0.0,4.235361914350432,138761685.1904736,0.0,0.0,0.0,5.285044646125493,11920182.155709963,0.0,0.0,0.0,5.246047243515614,12312394.000833616,0.0,0.0,0.0,2.7680597949319576,516907252.2384656,0.0,0.0,0.0,3.9612103525624502,277523370.3809471,0.0,0.0,0.0,5.34445788597197,0.0,4929963.371802002,0.0,0.0,5.34445788597197,0.0,0.0,0.0,0.0,5.083128194946393,0.0,0.0,32695591.04393053,0.0,5.269694045455283,0.0,0.0,15000000.0,0.0,5.18430021406983,0.0,0.0,15000000.0,0.0,5.22809233612494,0.0,0.0,10898530.347976848,0.0,4.479600712459677,0.0,0.0,152836721.2828909,0.0,4.846032282558563,0.0,0.0,100000000.0,0.0,5.318567104013482,0.0,0.0,2000000.0,0.0,4.828660142479869,0.0,0.0,54492651.73988423,0.0,5.28392709802864,0.0,0.0,9750000.0,0.0,4.617710915950379,0.0,0.0,162544312.7309797,0.0,5.343123238703639,0.0,0.0,125000.0,0.0,3.834228307632165,0.0,0.0,303000000.0,0.0,5.3444578859657135,0.0,0.0,0.0,4929963.371802002,4.746347161876175,0.0,0.0,0.0,120000000.0
2,0.32100621918289524,0.05777252305338303,0.04893303757657441,0.20145761171598917,0.05991050994872817,0.22695134584011784,0.032649391172682764,-80.21442488866188,"(-346349.9328138502,)",1.1243718437317758,0.2492630069478739,203161217.16075724,0.0,0.0,0.0,0.42270445438529486,101580608.58037862,0.0,0.0,0.0,1.086784174185198,8726179.39241571,0.0,0.0,0.0,1.0621125439698398,9013298.40416168,0.0,0.0,0.0,-0.7584447032443894,437105975.0438001,0.0,0.0,0.0,0.24926300695266967,203161217.16075724,0.0,0.0,0.0,1.1243718437422956,0.0,4145628.6402475107,0.0,0.0,1.1243718437422956,0.0,0.0,0.0,0.0,0.9063297288404787,0.0,0.0,31945862.09773955,0.0,1.059759942242076,0.0,0.0,15000000.0,0.0,0.9900184177082385,0.0,0.0,14610172.330896148,0.0,1.0238071938666244,0.0,0.0,10898530.347976848,0.0,0.7980948856695619,0.0,0.0,68108298.30243355,0.0,0.7774852370464319,0.0,0.0,90549679.52528198,0.0,1.1019966869577635,0.0,0.0,2000000.0,0.0,0.678612600124523,0.0,0.0,54492651.73988425,0.0,1.0720603348473496,0.0,0.0,9750000.0,0.0,0.8531177833338683,0.0,0.0,71997523.61312222,0.0,1.1232184238922949,0.0,0.0,125000.0,0.0,-0.08196407905870848,0.0,0.0,293231413.3066866,0.0,1.1243718437421462,0.0,0.0,0.0,4145628.6402475107,0.7703930253455044,0.0,0.0,0.0,94210666.01832224
3,0.38122729718402837,0.09122304841951312,0.053680996930043925,0.5317928115199082,0.0651109199171386,0.17390625146171473,0.030990569390152965,-61.84226001459754,"(-346349.9328138494,)",6.439734672339276,5.30925324483476,222873894.9149468,0.0,0.0,0.0,5.533308044467033,111436947.45747343,0.0,0.0,0.0,6.391178240784904,9572878.210191688,0.0,0.0,0.0,6.359306982523006,9887856.301710602,0.0,0.0,0.0,0.5871224015388647,1153839824.7686782,0.0,0.0,0.0,5.309253244813714,222873894.9149468,0.0,0.0,0.0,6.43973467233907,0.0,4505481.50286746,0.0,0.0,6.43973467233907,0.0,0.0,0.0,0.0,6.17378917569613,0.0,0.0,32695591.04393053,0.0,6.363650295483067,0.0,0.0,15000000.0,0.0,6.2767481726910646,0.0,0.0,15000000.0,0.0,6.321313784824582,0.0,0.0,10898530.347976848,0.0,5.249826628586143,0.0,0.0,199857827.1829271,0.0,5.932505493286797,0.0,0.0,100000000.0,0.0,6.413386587519707,0.0,0.0,2000000.0,0.0,5.914826513133592,0.0,0.0,54492651.73988423,0.0,6.378134743158094,0.0,0.0,9750000.0,0.0,5.448496789205895,0.0,0.0,209671715.76739255,0.0,6.438376451514476,0.0,0.0,125000.0,0.0,4.9028302598074704,0.0,0.0,303000000.0,0.0,6.439734672342748,0.0,0.0,0.0,4505481.50286746,5.831059657475797,0.0,0.0,0.0,120000000.0
4,0.3566959208724635,0.0473559458602356,0.027710443882299512,0.09381001326790253,0.008763931728027943,0.11480293475490562,0.03476319868287299,-41.37183024411852,"(-346349.93281384965,)",2.1161973464601274,1.5996130252227576,115048805.18367642,0.0,0.0,0.0,1.7019970129301654,57524402.5918382,0.0,0.0,0.0,2.0940090197620584,4941575.596692024,0.0,0.0,0.0,2.079445142890859,5104169.12565653,0.0,0.0,0.0,1.2022706416223772,203541166.64574718,0.0,0.0,0.0,1.59961302521063,115048805.18367642,0.0,0.0,0.0,2.11619734646282,0.0,606437.9422572044,0.0,0.0,2.11619734646282,0.0,0.0,0.0,0.0,1.960408579370645,0.0,0.0,23957687.925560635,0.0,2.0488453665206823,0.0,0.0,15000000.0,0.0,2.025798316811924,0.0,0.0,9682632.593540983,0.0,2.0290658097614616,0.0,0.0,9228415.999072066,0.0,1.9217450133276097,0.0,0.0,40748474.640774235,0.0,1.903282533310537,0.0,0.0,57281453.7676808,0.0,2.092873298165953,0.0,0.0,2000000.0,0.0,1.7728367793869577,0.0,0.0,40267081.81428674,0.0,2.061667397396668,0.0,0.0,9750000.0,0.0,1.9535173708786175,0.0,0.0,43627855.96229454,0.0,2.1149950120772485,0.0,0.0,125000.0,0.0,1.1153501338077298,0.0,0.0,266370994.23635134,0.0,2.1161973464610617,0.0,0.0,0.0,606437.9422572044,1.9032825333108732,0.0,0.0,0.0,57281453.76768676
5,0.3282327228075679,0.043175606556183306,0.043352515082713934,0.2238315758107303,0.0317220798090066,0.25651716283243264,0.036976621480776295,-90.45454361753661,"(-346349.93281384965,)",1.0061210645416003,0.23990389763931236,179991886.2057454,0.0,0.0,0.0,0.39176365369139954,89995943.1028727,0.0,0.0,0.0,0.9732105093356628,7731010.426895568,0.0,0.0,0.0,0.9516088229969166,7985385.219545068,0.0,0.0,0.0,-1.0612734717011623,485651141.9795333,0.0,0.0,0.0,0.23990389763366307,179991886.2057454,0.0,0.0,0.0,1.0061210645351373,0.0,2195073.330154933,0.0,0.0,1.0061210645351373,0.0,0.0,0.0,0.0,0.8094485322103534,0.0,0.0,30027311.997224294,0.0,0.9422667556249807,0.0,0.0,15000000.0,0.0,0.8837136448080646,0.0,0.0,13565954.080625564,0.0,0.9082964219023995,0.0,0.0,10746770.019234002,0.0,0.7564256570277433,0.0,0.0,52543584.050787725,0.0,0.7349257441830013,0.0,0.0,72698832.67915575,0.0,0.9840082627136908,0.0,0.0,2000000.0,0.0,0.5655884725248574,0.0,0.0,54492651.739884235,0.0,0.954422922691029,0.0,0.0,9750000.0,0.0,0.7994030460666142,0.0,0.0,55304383.88298933,0.0,1.0049811688565802,0.0,0.0,125000.0,0.0,-0.2007373344194041,0.0,0.0,294699900.96225685,0.0,1.0061210645422358,0.0,0.0,0.0,2195073.330154933,0.7349257441816378,0.0,0.0,0.0,72698832.67913377
6,0.39030754814820107,0.08143854471608236,0.027246829127799306,0.2879801525739607,0.0026862415223980127,0.1379392843730976,0.035305243542338806,-49.385103379937135,"(-346349.93281384994,)",4.228731318830826,3.6556985573090386,113123959.67065153,0.0,0.0,0.0,3.7692702953639032,56561979.835325755,0.0,0.0,0.0,4.2041184190534135,4858899.643652962,0.0,0.0,0.0,4.187963111506147,5018772.871227336,0.0,0.0,0.0,1.0636091814577306,624835389.9954073,0.0,0.0,0.0,3.655698557322473,113123959.67065153,0.0,0.0,0.0,4.22873131881756,0.0,185879.90319904932,0.0,0.0,4.22873131881756,0.0,0.0,0.0,0.0,3.963140372971111,0.0,0.0,32695591.043930538,0.0,4.15274837543737,0.0,0.0,15000000.0,0.0,4.065962108026772,0.0,0.0,15000000.0,0.0,4.110468306582632,0.0,0.0,10898530.347976848,0.0,3.5604008929961717,0.0,0.0,116208434.80735658,0.0,3.722416131568851,0.0,0.0,99980572.21353176,0.0,4.202418360494709,0.0,0.0,2000000.0,0.0,3.8478508974617758,0.0,0.0,39593385.88472803,0.0,4.167213512868925,0.0,0.0,9750000.0,0.0,3.6703873332271972,0.0,0.0,122945428.26971164,0.0,4.227374908728994,0.0,0.0,125000.0,0.0,2.6938758625233685,0.0,0.0,303000000.0,0.0,4.228731318792689,0.0,0.0,0.0,185879.90319904932,3.634972638369317,0.0,0.0,0.0,118847508.40936357
7,0.36397908953995955,0.08661923151730548,0.05644119190932333,0.47727368972895834,0.0015159353883097276,0.1592368806983397,0.03085733119227284,-56.76152443628119,"(-346349.93281384965,)",5.836480591955602,4.695147534819675,234333730.6284744,0.0,0.0,0.0,4.9213530639085805,117166865.31423724,0.0,0.0,0.0,5.787458061263044,10065101.005671028,0.0,0.0,0.0,5.755280866895759,10396274.790200762,0.0,0.0,0.0,0.7927933795964797,1035548767.4788661,0.0,0.0,0.0,4.695147534798243,234333730.6284744,0.0,0.0,0.0,5.8364805919566045,0.0,104898.2084766072,0.0,0.0,5.8364805919566045,0.0,0.0,0.0,0.0,5.581112870630842,0.0,0.0,32695591.043930538,0.0,5.76342241202191,0.0,0.0,15000000.0,0.0,5.679976753584712,0.0,0.0,15000000.0,0.0,5.722769803151642,0.0,0.0,10898530.347976848,0.0,4.848971076781757,0.0,0.0,173715244.56826228,0.0,5.349426059056552,0.0,0.0,100000000.0,0.0,5.811180481719923,0.0,0.0,2000000.0,0.0,5.332450246591517,0.0,0.0,54492651.739884235,0.0,5.77733075205165,0.0,0.0,9750000.0,0.0,5.014791119614446,0.0,0.0,182236322.6444928,0.0,5.835176393301921,0.0,0.0,125000.0,0.0,4.360705357280117,0.0,0.0,303000000.0,0.0,5.836480591953909,0.0,0.0,0.0,104898.2084766072,5.252015152481183,0.0,0.0,0.0,120000000.0
8,0.36613737725867435,0.09720920776214097,0.07367145645483428,0.257098204809299,0.04439926789881147,0.19558687450372708,0.03523231464693594,-69.35134234856103,"(-346349.9328138502,)",3.696597765051858,2.1714512721488366,305870706.2676824,0.0,0.0,0.0,2.473726376881323,152935353.13384122,0.0,0.0,0.0,3.631089681975335,13137756.7582926,0.0,0.0,0.0,3.588091772758293,13570030.674214888,0.0,0.0,0.0,0.9151187947017793,557830307.5170431,0.0,0.0,0.0,2.171451272148182,305870706.2676824,0.0,0.0,0.0,3.696597765053038,0.0,3072296.943639055,0.0,0.0,3.696597765053038,0.0,0.0,0.0,0.0,3.4351637539597455,0.0,0.0,32695591.04393055,0.0,3.6218040796004805,0.0,0.0,15000000.0,0.0,3.5363761598908687,0.0,0.0,15000000.0,0.0,3.580185763301584,0.0,0.0,10898530.347976848,0.0,2.8497169489868384,0.0,0.0,148632782.87487245,0.0,3.1979731953777413,0.0,0.0,100000000.0,0.0,3.6706966477663676,0.0,0.0,2000000.0,0.0,3.1805941205186397,0.0,0.0,54492651.73988425,0.0,3.636042813851854,0.0,0.0,9750000.0,0.0,2.9873406785210075,0.0,0.0,157427405.18362647,0.0,3.695262584997976,0.0,0.0,125000.0,0.0,2.1857653189048842,0.0,0.0,303000000.0,0.0,3.6965977649522364,0.0,0.0,0.0,3072296.943639055,3.0982482814374097,0.0,0.0,0.0,120000000.0
