Element,,Biorefinery,Biorefinery,Biorefinery,Incentive 1,Incentive 1,Incentive 1,Incentive 1,Incentive 1,Incentive 2,Incentive 2,Incentive 2,Incentive 2,Incentive 2,Incentive 3,Incentive 3,Incentive 3,Incentive 3,Incentive 3,Incentive 4,Incentive 4,Incentive 4,Incentive 4,Incentive 4,Incentive 5,Incentive 5,Incentive 5,Incentive 5,Incentive 5,Incentive 6,Incentive 6,Incentive 6,Incentive 6,Incentive 6,Incentive 7,Incentive 7,Incentive 7,Incentive 7,Incentive 7,Incentive 8,Incentive 8,Incentive 8,Incentive 8,Incentive 8,Incentive 9,Incentive 9,Incentive 9,Incentive 9,Incentive 9,Incentive 10,Incentive 10,Incentive 10,Incentive 10,Incentive 10,Incentive 11,Incentive 11,Incentive 11,Incentive 11,Incentive 11,Incentive 12,Incentive 12,Incentive 12,Incentive 12,Incentive 12,Incentive 13,Incentive 13,Incentive 13,Incentive 13,Incentive 13,Incentive 14,Incentive 14,Incentive 14,Incentive 14,Incentive 14,Incentive 15,Incentive 15,Incentive 15,Incentive 15,Incentive 15,Incentive 16,Incentive 16,Incentive 16,Incentive 16,Incentive 16,Incentive 17,Incentive 17,Incentive 17,Incentive 17,Incentive 17,Incentive 18,Incentive 18,Incentive 18,Incentive 18,Incentive 18,Incentive 19,Incentive 19,Incentive 19,Incentive 19,Incentive 19,Incentive 20,Incentive 20,Incentive 20,Incentive 20,Incentive 20,Incentive 21,Incentive 21,Incentive 21,Incentive 21,Incentive 21,Incentive 22,Incentive 22,Incentive 22,Incentive 22,Incentive 22,Incentive 23,Incentive 23,Incentive 23,Incentive 23,Incentive 23
Metric,,Utility cost [10^6 USD/yr],Net electricity production [MWh/yr],Baseline MFSP [USD/gal],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD]
Crushing mill,Base cost [USD],-0.06922292229222922,-0.05252925292529252,-0.022370237023702368,0.015073507350735073,-0.1349054905490549,,,,0.006240624062406239,-0.1349054905490549,,,,-0.017137713771377138,-0.12874887488748873,,,,-0.01728172817281728,-0.13992199219921989,,,,-0.09975397539753975,0.07693969396939694,,,,0.015073507350735073,-0.1349054905490549,,,,-0.022370237023702368,,0.03945994599459946,,,-0.022370237023702368,,,,,-0.019297929792979295,,,0.03289528952895289,,-0.022898289828982895,,,-0.015841705457595015,,-0.022226222622262225,,,-0.020745192806348643,,-0.02345034503450345,,,0.02028202820282028,,-0.021830183018301825,,,0.03235523552355235,,-0.016597659765976595,,,0.025324365888208123,,-0.022286228622862284,,,-0.02406110087636743,,-0.004824482448244824,,,-0.0786078607860786,,-0.022286228622862284,,,-0.01752247176833985,,-0.01999399939993999,,,0.03223522352235223,,-0.022370237023702368,,,-0.13056477036850592,,-0.021698169816981694,,,0.037465508944893686,,-0.022370237023702368,,,,0.03945994599459946,-0.022370237023702368,,,,0.03945994599459946,-0.015217521752175217,,,,0.02998487781255659
Crushing mill,Exponent,-0.10480648064806479,0.01566156615661566,0.0679147914791479,0.05226522652265226,0.06781878187818781,,,,0.05682568256825682,0.06781878187818781,,,,0.06655865586558656,0.0622142214221422,,,,0.06651065106510651,0.07031503150315031,,,,-0.09069306930693069,0.1935913591359136,,,,0.05226522652265226,0.06781878187818781,,,,0.0679147914791479,,-0.04531653165316531,,,0.0679147914791479,,,,,0.07047104710471047,,,-0.013333333333333332,,0.0679147914791479,,,0.03220502804611084,,0.06899489948994898,,,-0.03300459847724547,,0.06617461746174617,,,-0.03962796279627963,,0.07967596759675967,,,-0.024686468646864683,,0.07432343234323432,,,-0.02992326586694589,,0.06738673867386738,,,0.013644404765257138,,0.05723372337233723,,,0.11553555355535551,,0.06738673867386738,,,0.03123907039625749,,0.07618361836183618,,,-0.025982598259825983,,0.0679147914791479,,,0.1131561343193718,,0.06384638463846384,,,0.19602667671150684,,0.0679147914791479,,,,-0.04531653165316531,0.0679147914791479,,,,-0.04531653165316531,0.07615961596159614,,,,-0.008820144890010618
Crushing mill,Electricity rate [kW / kg/hr],0.017269726972697266,0.003768376837683768,-0.049648964896489636,-0.01452145214521452,-0.13008100810081008,,,,-0.01999399939993999,-0.13008100810081008,,,,-0.04902490249024902,-0.13426942694269425,,,,-0.048676867686768675,-0.13467746774677467,,,,-0.014437443744374435,-0.008424842484248424,,,,-0.01452145214521452,-0.13008100810081008,,,,-0.049648964896489636,,0.01392139213921392,,,-0.049648964896489636,,,,,-0.05155715571557155,,,0.07768376837683767,,-0.04868886888688869,,,-0.02304774952550104,,-0.04984098409840984,,,0.012744862600842583,,-0.049924992499249914,,,0.07699969996999699,,-0.0529132913291329,,,0.03423942394239423,,-0.05276927692769277,,,0.015268834585491805,,-0.04844884488448844,,,-0.019127841626563433,,-0.03857185718571857,,,-0.07157515751575157,,-0.04844884488448844,,,-0.024400090235295734,,-0.053129312931293124,,,0.03677167716771677,,-0.049648964896489636,,,0.015667772444220712,,-0.038187818781878186,,,-0.007483124289925504,,-0.049648964896489636,,,,0.01392139213921392,-0.049648964896489636,,,,0.01392139213921392,-0.05176117611761175,,,,0.01022389745788799
Vibrating screen,Base cost [USD],0.08715271527152714,0.1295169516951695,-0.045916591659165916,-0.04648064806480648,-0.018025802580258023,,,,-0.04417641764176418,-0.018025802580258023,,,,-0.04481248124812481,-0.018829882988298827,,,,-0.04417641764176418,-0.024914491449144913,,,,0.07720372037203718,-0.0991059105910591,,,,-0.04648064806480648,-0.018025802580258023,,,,-0.045916591659165916,,-0.01120912091209121,,,-0.045916591659165916,,,,,-0.04121212121212121,,,-0.03305130513051305,,-0.046240624062406234,,,-0.09740716941121227,,-0.040696069606960684,,,-0.06193783150201253,,-0.04078007800780077,,,-0.06245424542454245,,-0.05574557455745574,,,-0.03917191719171917,,-0.04776477647764776,,,-0.0665258864649157,,-0.045580558055805576,,,-0.10380017603676801,,-0.04102010201020101,,,-0.008628862886288629,,-0.045580558055805576,,,-0.09754240348219174,,-0.05647764776477647,,,-0.041140114011401135,,-0.045916591659165916,,,-0.16190031525694734,,-0.046540654065406535,,,-0.07335332585199475,,-0.045916591659165916,,,,-0.01120912091209121,-0.045916591659165916,,,,-0.01120912091209121,-0.04766876687668767,,,,-0.040178651824781975
Vibrating screen,Exponent,0.14076207620762077,-0.09936993699369936,0.14408640864086406,0.12658865886588658,0.010861086108610859,,,,0.12988898889888986,0.010861086108610859,,,,0.14539453945394537,0.00054005400540054,,,,0.14438643864386436,-0.0045244524452445235,,,,0.10295829582958295,0.0742034203420342,,,,0.12658865886588658,0.010861086108610859,,,,0.14408640864086406,,-0.055733573357335725,,,0.14408640864086406,,,,,0.14345034503450343,,,0.16925292529252925,,0.14337833783378334,,,0.11166470432304779,,0.14311431143114312,,,0.1224516560095175,,0.14325832583258324,,,0.18366636663666366,,0.14672667266726672,,,0.08646864686468646,,0.13699369936993697,,,0.08199546668440001,,0.14387038703870386,,,0.12562388795969273,,0.13466546654665465,,,0.05572157215721572,,0.14387038703870386,,,0.10948164003437921,,0.15090309030903087,,,0.08466846684668466,,0.14408640864086406,,,0.14797340641764004,,0.1459345934593459,,,0.05831848196615276,,0.14408640864086406,,,,-0.055733573357335725,0.14408640864086406,,,,-0.055733573357335725,0.1407020702070207,,,,0.08595423985367587
Clarifier,Base cost [USD],-0.030399039903990396,-0.014569456945694568,-0.023798379837983795,-0.0387038703870387,0.048604860486048604,,,,-0.03594359435943594,0.048604860486048604,,,,-0.028442844284428438,0.03845184518451845,,,,-0.028658865886588655,0.04631263126312631,,,,-0.009204920492049205,-0.08440444044404438,,,,-0.0387038703870387,0.048604860486048604,,,,-0.023798379837983795,,0.036003600360036,,,-0.023798379837983795,,,,,-0.02257425742574257,,,0.03357935793579358,,-0.02281428142814281,,,-0.10360861752327082,,-0.02459045904590459,,,-0.018816310604697507,,-0.024566456645664564,,,0.030819081908190816,,-0.011245124512451243,,,-0.05774977497749774,,-0.013321332133213319,,,-0.06153157841922295,,-0.02371437143714371,,,-0.07950066486208292,,-0.034491449144914484,,,0.09461746174617461,,-0.02371437143714371,,,-0.10190853205952892,,-0.01498949894989499,,,-0.057425742574257414,,-0.023798379837983795,,,0.07833886222110356,,-0.03261926192619262,,,-0.04760514235774274,,-0.023798379837983795,,,,0.036003600360036,-0.023798379837983795,,,,0.036003600360036,-0.01548154815481548,,,,-0.05515602900822897
Clarifier,Exponent,0.03380738073807381,0.09959795979597959,-0.009744974497449745,-0.014785478547854784,-0.043276327632763276,,,,-0.010645064506450643,-0.043276327632763276,,,,-0.00576057605760576,-0.04698469846984698,,,,-0.005388538853885388,-0.0505130513051305,,,,0.0273027302730273,-0.08151215121512151,,,,-0.014785478547854784,-0.043276327632763276,,,,-0.009744974497449745,,-0.06688268826882687,,,-0.009744974497449745,,,,,0.0006360636063606359,,,-0.09562556255625562,,-0.01068106810681068,,,-0.2057489794187645,,-0.003432343234323432,,,-0.06547195795201763,,-0.0059645964596459645,,,-0.12885688568856885,,-0.013513351335133513,,,0.04584458445844584,,0.011329132913291327,,,0.03295878318095403,,-0.010825082508250823,,,-0.217466870573144,,-0.012697269726972696,,,-0.05023702370237023,,-0.010825082508250823,,,-0.2065410646916443,,-0.014845484548454845,,,0.04685268526852685,,-0.009744974497449745,,,0.08182058943093039,,0.001656165616561656,,,-0.08555705438148159,,-0.009744974497449745,,,,-0.06688268826882687,-0.009744974497449745,,,,-0.06688268826882687,0.009348934893489348,,,,0.04202823138846589
Clarifier,Electricity rate [kW / ft^2],0.12864086408640862,-0.05326132613261326,0.03212721272127212,0.000384038403840384,0.09118511851185118,,,,0.01252925292529253,0.09118511851185118,,,,0.027998799879987997,0.09459345934593458,,,,0.028982898289828977,0.08810081008100809,,,,0.176033603360336,-0.1316051605160516,,,,0.000384038403840384,0.09118511851185118,,,,0.03212721272127212,,0.042172217221722166,,,0.03212721272127212,,,,,0.030039003900390035,,,0.03752775277527752,,0.030819081908190816,,,-0.04275328558250947,,0.035055505550555054,,,-0.0061297028354484135,,0.036855685568556854,,,0.0048604860486048595,,0.024134413441344132,,,-0.028082808280828077,,0.026738673867386733,,,-0.04924959553949866,,0.03187518751875187,,,-0.0410982675792221,,0.023198319831983193,,,0.07923192319231923,,0.03187518751875187,,,-0.04383515815034523,,0.024170417041704167,,,-0.02665466546654665,,0.03212721272127212,,,-0.16538204246677418,,0.023006300630063006,,,-0.032657601588616546,,0.03212721272127212,,,,0.042172217221722166,0.03212721272127212,,,,0.042172217221722166,0.034251425142514245,,,,-0.019345276804524657
Liquids centrifuge,Base cost [USD],0.10390639063906391,0.08542454245424543,-0.0341074107410741,-0.008628862886288629,-0.13176117611761176,,,,-0.01536153615361536,-0.13176117611761176,,,,-0.03253525352535253,-0.12165616561656165,,,,-0.031731173117311724,-0.12877287728772877,,,,0.04064806480648065,-0.0222022202220222,,,,-0.008628862886288629,-0.13176117611761176,,,,-0.0341074107410741,,-0.0721992199219922,,,-0.0341074107410741,,,,,-0.037851785178517845,,,0.009348934893489348,,-0.03681968196819682,,,0.00013523407097946967,,-0.03917191719171917,,,-0.004420894442039353,,-0.03641164116411641,,,-0.014377437743774377,,0.0058685868586858675,,,-0.07626762676267626,,-0.03216321632163216,,,-0.036985862262864606,,-0.03644764476447644,,,0.002237388953442703,,-0.027362736273627355,,,-0.1036183618361836,,-0.03644764476447644,,,-0.0005216171309208115,,0.001836183618361836,,,-0.0761956195619562,,-0.0341074107410741,,,0.019149499654047535,,-0.04043204320432043,,,-0.05097254828820922,,-0.0341074107410741,,,,-0.0721992199219922,-0.0341074107410741,,,,-0.0721992199219922,-0.027806780678067803,,,,-0.0701755790156036
Liquids centrifuge,Exponent,0.11434743474347434,-0.025250525052505246,0.0081008100810081,0.03641164116411641,-0.04174017401740174,,,,0.027338733873387335,-0.04174017401740174,,,,0.008868886888688867,-0.0318991899189919,,,,0.00822082208220822,-0.05226522652265226,,,,0.09669366936693669,-0.03455145514551455,,,,0.03641164116411641,-0.04174017401740174,,,,0.0081008100810081,,-0.05476147614761475,,,0.0081008100810081,,,,,0.01630963096309631,,,-0.08603660366036603,,0.008556855685568555,,,-0.19050616770407858,,0.014773477347734773,,,-0.12724149771831564,,0.0138013801380138,,,-0.10003000300030002,,0.032475247524752476,,,-0.12687668766876686,,0.02515451545154515,,,-0.1289212794304095,,0.00936093609360936,,,-0.1970002634252583,,0.027146714671467145,,,-0.13002100210021,,0.00936093609360936,,,-0.1900231888791519,,0.028358835883588358,,,-0.12984098409840983,,0.0081008100810081,,,-0.08182058943093039,,0.026006600660066003,,,-0.12090858071447132,,0.0081008100810081,,,,-0.05476147614761475,0.0081008100810081,,,,-0.05476147614761475,0.02843084308430843,,,,-0.12497615136501383
