Element,TEA,TEA,TEA,TEA,TEA,Stream-lipidcane,Stream-lipidcane,Boiler turbogenerator-BT,Boiler turbogenerator-BT,Fermentation-R301,Stream-biodiesel,Stream-lipidcane,Biorefinery,Biorefinery,Biorefinery,Incentive 1,Incentive 1,Incentive 1,Incentive 1,Incentive 1,Incentive 1,Incentive 2,Incentive 2,Incentive 2,Incentive 2,Incentive 2,Incentive 2,Incentive 3,Incentive 3,Incentive 3,Incentive 3,Incentive 3,Incentive 3,Incentive 4,Incentive 4,Incentive 4,Incentive 4,Incentive 4,Incentive 4,Incentive 5,Incentive 5,Incentive 5,Incentive 5,Incentive 5,Incentive 5,Incentive 6,Incentive 6,Incentive 6,Incentive 6,Incentive 6,Incentive 6,Incentive 7,Incentive 7,Incentive 7,Incentive 7,Incentive 7,Incentive 7,Incentive 8,Incentive 8,Incentive 8,Incentive 8,Incentive 8,Incentive 8,Incentive 9,Incentive 9,Incentive 9,Incentive 9,Incentive 9,Incentive 9,Incentive 10,Incentive 10,Incentive 10,Incentive 10,Incentive 10,Incentive 10,Incentive 11,Incentive 11,Incentive 11,Incentive 11,Incentive 11,Incentive 11,Incentive 12,Incentive 12,Incentive 12,Incentive 12,Incentive 12,Incentive 12,Incentive 13,Incentive 13,Incentive 13,Incentive 13,Incentive 13,Incentive 13,Incentive 14,Incentive 14,Incentive 14,Incentive 14,Incentive 14,Incentive 14,Incentive 15,Incentive 15,Incentive 15,Incentive 15,Incentive 15,Incentive 15,Incentive 16,Incentive 16,Incentive 16,Incentive 16,Incentive 16,Incentive 16,Incentive 17,Incentive 17,Incentive 17,Incentive 17,Incentive 17,Incentive 17,Incentive 18,Incentive 18,Incentive 18,Incentive 18,Incentive 18,Incentive 18,Incentive 19,Incentive 19,Incentive 19,Incentive 19,Incentive 19,Incentive 19,Incentive 20,Incentive 20,Incentive 20,Incentive 20,Incentive 20,Incentive 20,Incentive 21,Incentive 21,Incentive 21,Incentive 21,Incentive 21,Incentive 21,Incentive 22,Incentive 22,Incentive 22,Incentive 22,Incentive 22,Incentive 22,Incentive 23,Incentive 23,Incentive 23,Incentive 23,Incentive 23,Incentive 23
Variable,Federal income tax rate [%],State income tax rate [%],State property tax rate [%],Fuel tax rate [USD/gal],Sales tax rate [%],Feedstock price [USD/kg],Plant capacity [kg/hr],Boiler efficiency [%],Turbo generator efficiency [%],Efficiency,Price,Lipid fraction,Utility cost [10^6 USD/yr],Net electricity production [MWh/yr],Baseline MFSP [USD/gal],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD],MFSP [USD/gal],MFSP Reduction [USD/gal],Excemptions [USD],Deductions [USD],Credits [USD],Refunds [USD]
0,0.3331908219201304,0.004078551592549433,0.04438054369548423,0.46494730419351427,0.017776835342835227,0.049928537456099785,160126.66866412002,0.8042447396250593,0.7784048898461146,0.9200050642655961,1.13886030274673,0.053390090796865824,-6.0784709422833085,-102503.63270201093,7.063427408947085,6.452880256130438,-0.6105471528166468,109334198.25258604,0.0,0.0,0.0,6.573887126886234,-0.489540282060851,54667099.126293,0.0,0.0,0.0,7.038991693962556,-0.0244357149845289,4375844.345851091,0.0,0.0,0.0,7.0069049689705345,-0.05652243997655049,6311876.554979373,0.0,0.0,0.0,4.704284216757731,-2.3591431921893538,422465371.0870882,0.0,0.0,0.0,6.4528802561258845,-0.6105471528212005,109334198.25258604,0.0,0.0,0.0,6.823078433067721,-0.240348975879364,0.0,45386402.53290689,0.0,0.0,7.056711208208058,-0.006716200739027123,0.0,0.0,750000.0,0.0,7.044612947277193,-0.018814461669892424,0.0,0.0,2226231.244812344,0.0,7.038610028985054,-0.02481737996203126,0.0,0.0,4948235.037420943,0.0,7.05192568208408,-0.011501726863005324,0.0,0.0,976019.119228569,0.0,7.05192568208408,-0.011501726863005324,0.0,0.0,976019.119228569,0.0,7.040601840457623,-0.022825568489461823,0.0,0.0,3587225.5688883658,0.0,7.038610028985053,-0.02481737996203215,0.0,0.0,4948235.0374209415,0.0,7.0582644294214845,-0.0051629795256005195,0.0,0.0,352402.23482789204,0.0,6.7205277474609195,-0.34289966148616546,0.0,0.0,32334244.526418574,0.0,7.0406018404576685,-0.022825568489416526,0.0,0.0,3587225.5688884025,0.0,7.044785868637595,-0.018641540309490168,0.0,0.0,3716280.89325869,0.0,7.061932105468959,-0.0014953034781255425,0.0,0.0,125000.0,0.0,5.731908135494735,-1.3315192734523498,0.0,0.0,271812661.61298513,0.0,7.063427408948312,1.226574397605873e-12,0.0,0.0,0.0,3995.263805793673,7.063427408948312,1.226574397605873e-12,0.0,0.0,0.0,729905.4487379228,7.038610028985075,-0.024817379962009944,0.0,0.0,0.0,4948235.0374209685
1,0.3533146414024621,0.025555064174405437,0.040120570221921545,0.31571423282829664,0.05627411972462194,0.046660963426080206,170087.15399399048,0.741075411887617,0.7957811778349202,0.9133061860405587,1.0614594794356738,0.047360773025802515,-4.774794456895265,-72096.7794972266,6.0264090888315165,5.511036179815155,-0.5153729090163619,95011507.8141748,0.0,0.0,0.0,5.613180072722934,-0.4132290161085823,47505753.907087386,0.0,0.0,0.0,6.005422425652855,-0.020986663178661935,3868993.6504007326,0.0,0.0,0.0,5.974607428799457,-0.05180166003205944,5955237.453129976,0.0,0.0,0.0,4.419720778502872,-1.6066883103286447,296200821.3494883,0.0,0.0,0.0,5.511036179819761,-0.5153729090117558,95011507.8141748,0.0,0.0,0.0,5.325811896260715,-0.7005971925708012,0.0,136137988.16625205,0.0,0.0,6.019885210426256,-0.006523878405260142,0.0,0.0,750000.0,0.0,5.9325277544103185,-0.09388133442119795,0.0,0.0,11546990.363708228,0.0,5.9454225654339625,-0.08098652339755397,0.0,0.0,14971134.871160932,0.0,5.969265330931731,-0.05714375789978554,0.0,0.0,5005283.0902576875,0.0,5.969265330931731,-0.05714375789978554,0.0,0.0,5005283.0902576875,0.0,5.9123738211100685,-0.11403526772144801,0.0,0.0,18718791.92853774,0.0,5.9024322318888665,-0.12397685694265004,0.0,0.0,25891620.31533312,0.0,6.0016077858327215,-0.024801302998795016,0.0,0.0,1742442.7874511615,0.0,5.706228533669782,-0.32018055516173405,0.0,0.0,31081962.025048167,0.0,5.960533977926745,-0.06587511090477172,0.0,0.0,9750000.0,0.0,5.932498681776981,-0.09391040705453513,0.0,0.0,19589753.116073895,0.0,6.024956604241952,-0.0014524845895644845,0.0,0.0,125000.0,0.0,4.888883941358322,-1.1375251474731947,0.0,0.0,251681266.73710167,0.0,6.026409088831369,-1.474376176702208e-13,0.0,0.0,0.0,12906.567030960792,6.026409088831369,-1.474376176702208e-13,0.0,0.0,0.0,2221092.1298713824,5.902432231888965,-0.12397685694255145,0.0,0.0,0.0,25891620.315333873
2,0.3110275308333846,0.06753651131472647,0.02085060011905005,0.2876513160667982,0.05206956787607721,0.04363424960780698,167254.27976160997,0.6821797485649291,0.7453576260629791,0.8999494044893832,1.148920466281356,0.049750992541761865,-3.154178589100288,-39132.20562087794,5.500884422606487,5.242915297721933,-0.2579691248845535,45443074.36974899,0.0,0.0,0.0,5.294043267789336,-0.20684115481715093,22721537.184874497,0.0,0.0,0.0,5.489334105144826,-0.01155031746166113,2034669.5971739956,0.0,0.0,0.0,5.473219989794506,-0.02766443281198061,3038942.803210539,0.0,0.0,0.0,3.9741676375765644,-1.5267167850299224,268941891.5331919,0.0,0.0,0.0,5.242915297724749,-0.25796912488173795,45443074.36974899,0.0,0.0,0.0,4.893436515227501,-0.6074479073789858,0.0,112802179.50662239,0.0,0.0,5.495141730670004,-0.005742691936482913,0.0,0.0,630835.7178200576,0.0,5.3485433704474845,-0.1523410521590023,0.0,0.0,16878804.225697815,0.0,5.4157331222833305,-0.08515130032315632,0.0,0.0,15000000.0,0.0,5.374821908999665,-0.12606251360682208,0.0,0.0,10579319.976938432,0.0,5.431312400925682,-0.06957202168080467,0.0,0.0,5721085.702065915,0.0,5.251408104035581,-0.24947631857090613,0.0,0.0,39759445.67313212,0.0,5.230236251366341,-0.27064817124014606,0.0,0.0,55060491.508678846,0.0,5.471396454430272,-0.02948796817621524,0.0,0.0,2000000.0,0.0,5.329418852777314,-0.17146556982917271,0.0,0.0,15905076.029412147,0.0,5.431943671740258,-0.0689407508662292,0.0,0.0,9750000.0,0.0,5.292798899455377,-0.20808552315110962,0.0,0.0,42193662.85044141,0.0,5.499364343523383,-0.0015200790831038091,0.0,0.0,125000.0,0.0,4.579935934627539,-0.920948487978948,0.0,0.0,196236866.63307542,0.0,5.500884422608298,1.8109957977685553e-12,0.0,0.0,0.0,11878.742008240724,5.500884422608298,1.8109957977685553e-12,0.0,0.0,0.0,1891393.398657625,5.230236251366378,-0.27064817124010876,0.0,0.0,0.0,55060491.50867958
3,0.36523622057857297,0.005338964425027404,0.0627370431027149,0.584304755528586,0.012822580412092766,0.04717142455818774,161699.29463214634,0.6945517789489187,0.8081715285472634,0.886785013534509,1.0551281322599921,0.05187032031704343,-3.6807957165484835,-52101.79306511868,7.973692168783661,7.151888103418853,-0.821804065364808,137784540.63034925,0.0,0.0,0.0,7.314764857271295,-0.6589273115123655,68892270.31517464,0.0,0.0,0.0,7.9370634562685956,-0.036628712515065054,6141208.763208125,0.0,0.0,0.0,7.88835595946968,-0.08533620931398023,8922084.571457502,0.0,0.0,0.0,4.924871415692851,-3.0488207530908094,511168518.9120672,0.0,0.0,0.0,7.151888103419853,-0.8218040653638079,137784540.63034925,0.0,0.0,0.0,7.811592532381071,-0.16209963640258973,0.0,28630446.014683187,0.0,0.0,7.966651097805685,-0.007041070977975572,0.0,0.0,736159.1433096966,0.0,7.941939340344041,-0.03175282843962002,0.0,0.0,3465950.375425753,0.0,7.932439545467582,-0.04125262331607882,0.0,0.0,7504668.457277974,0.0,7.953787244522721,-0.01990492426093926,0.0,0.0,1574847.2280941445,0.0,7.953787244522721,-0.01990492426093926,0.0,0.0,1574847.2280941445,0.0,7.935590686656474,-0.03810148212718634,0.0,0.0,5485292.929613534,0.0,7.932439545467576,-0.041252623316085035,0.0,0.0,7504668.4572779685,0.0,7.9645450679995555,-0.009147100784105078,0.0,0.0,586301.9702958905,0.0,7.647191027339874,-0.32650114144378684,0.0,0.0,28825427.631527565,0.0,7.935590686656211,-0.03810148212744924,0.0,0.0,5485292.929613255,0.0,7.94268750665521,-0.031004662128450988,0.0,0.0,5639431.945650255,0.0,7.972095062014637,-0.0015971067690232488,0.0,0.0,125000.0,0.0,6.296888246301082,-1.6768039224825788,0.0,0.0,293697922.62128353,0.0,7.973692168783772,1.1102230246251565e-13,0.0,0.0,0.0,2890.619345807202,7.973692168783772,1.1102230246251565e-13,0.0,0.0,0.0,469354.11265806085,7.932439545467589,-0.04125262331607171,0.0,0.0,0.0,7504668.457277985
4,0.3602751313304348,0.1103621819832595,0.03605659846142101,0.17106882928975417,0.00219041466935873,0.042172376634222596,159147.20877916805,0.8190735866126047,0.8369316151428003,0.9161079510082308,1.1621938733042811,0.05428448230588175,-6.904601296970813,-120496.42835709045,5.671198873506377,5.028478914712683,-0.6427199587936938,90526931.54287285,0.0,0.0,0.0,5.155862247232786,-0.5153366262735908,45263465.77143643,0.0,0.0,0.0,5.645855635952608,-0.025343237553768994,3569588.1226269156,0.0,0.0,0.0,5.6131788419821875,-0.05802003152418944,5096062.606515739,0.0,0.0,0.0,4.569142068411022,-1.102056805095355,155224401.52453446,0.0,0.0,0.0,5.028478914714514,-0.6427199587918633,90526931.54287285,0.0,0.0,0.0,5.634634635611662,-0.03656423789471486,0.0,5446989.285927531,0.0,0.0,5.662659923535344,-0.008538949971033105,0.0,0.0,750000.0,0.0,5.446093006336976,-0.22510586716940129,0.0,0.0,19771681.642762154,0.0,5.564702395412801,-0.10649647809357621,0.0,0.0,15000000.0,0.0,5.454894356816905,-0.2163045166894717,0.0,0.0,14310329.03287255,0.0,5.570963160129865,-0.10023571337651216,0.0,0.0,6590560.547587385,0.0,5.1676561830375665,-0.5035426904688105,0.0,0.0,65368340.02666365,0.0,5.1345605564867025,-0.5366383170196745,0.0,0.0,88009058.48532888,0.0,5.634319051999911,-0.03687982150646629,0.0,0.0,2000000.0,0.0,5.243999130031001,-0.42719974347537626,0.0,0.0,31684426.0400055,0.0,5.584976500664949,-0.0862223728414282,0.0,0.0,9750000.0,0.0,5.244506698934106,-0.4266921745722714,0.0,0.0,70524414.10758403,0.0,5.66929775081901,-0.001901122687367085,0.0,0.0,125000.0,0.0,4.393286966067347,-1.2779119074390302,0.0,0.0,225369543.28722218,0.0,5.67119887350677,3.934630399271555e-13,0.0,0.0,0.0,491.3310797131876,5.67119887350677,3.934630399271555e-13,0.0,0.0,0.0,91657.52700147497,5.126812917861247,-0.5443859556451303,0.0,0.0,0.0,90576530.27901715
5,0.3226334693802309,0.027652716344283748,0.005224457800553521,0.1400571279258241,0.0038195282431436675,0.04460504358445178,168947.6727586097,0.7500794436457523,0.7653120917312868,0.8770490270208651,1.0433178644874503,0.04943130621008599,-4.9097434982380115,-76923.10236589084,4.720419815512208,4.651640079914392,-0.0687797355978157,12464125.141855955,0.0,0.0,0.0,4.665271820784487,-0.05514799472772047,6232062.570927977,0.0,0.0,0.0,4.71760176781197,-0.002818047700237969,510680.92787994514,0.0,0.0,0.0,4.7136749801445035,-0.006744835367704205,762207.8781099955,0.0,0.0,0.0,4.00669430338672,-0.713725512125488,126133122.4239192,0.0,0.0,0.0,4.651640079914419,-0.06877973559778905,12464125.141855955,0.0,0.0,0.0,4.672371679573135,-0.04804813593907298,0.0,9186631.160087626,0.0,0.0,4.713783008584541,-0.006636806927666328,0.0,0.0,750000.0,0.0,4.66783625466335,-0.0525835608488574,0.0,0.0,6764405.578065306,0.0,4.654829986974873,-0.06558982853733486,0.0,0.0,13607513.38286689,0.0,4.6918170611379075,-0.028602754374300154,0.0,0.0,2515063.449102635,0.0,4.6918170611379075,-0.028602754374300154,0.0,0.0,2515063.449102635,0.0,4.653696542746845,-0.06672327276536283,0.0,0.0,11714110.014306946,0.0,4.646723486500341,-0.07369632901186662,0.0,0.0,16664561.055835081,0.0,4.709115734768145,-0.011304080744062972,0.0,0.0,765244.2548768183,0.0,4.674703660285418,-0.04571615522678929,0.0,0.0,4362443.799649583,0.0,4.664374943196558,-0.05604487231564992,0.0,0.0,8901748.318233697,0.0,4.6645776455223675,-0.05584216998984015,0.0,0.0,12601701.131798508,0.0,4.718942188373476,-0.0014776271387315632,0.0,0.0,125000.0,0.0,4.118641703008825,-0.601778112503383,0.0,0.0,146909531.8248521,0.0,4.720419815512443,2.353672812205332e-13,0.0,0.0,0.0,874.5764266293713,4.720419815512443,2.353672812205332e-13,0.0,0.0,0.0,151872.46799196402,4.646723486500343,-0.07369632901186485,0.0,0.0,0.0,16664561.055835087
6,0.3820071698434023,0.01977350234207234,0.011313399502734238,0.23958446608752879,0.048744252598373214,0.04750137189126039,158167.93000303215,0.7345031373433075,0.8338906155392033,0.9091984801767656,1.0260618559180106,0.047322635549332456,-4.473876101469209,-67885.97055266544,5.513614449365081,5.358219077391516,-0.15539537197356434,25558000.268630475,0.0,0.0,0.0,5.389017530231637,-0.1245969191334435,12779000.13431524,0.0,0.0,0.0,5.507156358192526,-0.006458091172555136,1062167.3855060576,0.0,0.0,0.0,5.497870741904983,-0.015743707460098122,1614717.612348551,0.0,0.0,0.0,4.257440497700807,-1.256173951664274,206603927.6848723,0.0,0.0,0.0,5.358219077389833,-0.15539537197524744,25558000.268630475,0.0,0.0,0.0,4.867149301690402,-0.6464651476746788,0.0,112085342.2920064,0.0,0.0,5.50630185148233,-0.007312597882751071,0.0,0.0,750000.0,0.0,5.454413187972621,-0.059201261392459514,0.0,0.0,6628521.726064423,0.0,5.43832953195066,-0.07528491741442078,0.0,0.0,13788924.42289241,0.0,5.478910255872211,-0.03470419349286935,0.0,0.0,2729096.734397642,0.0,5.478910255872211,-0.03470419349286935,0.0,0.0,2729096.734397642,0.0,5.440574827239765,-0.07303962212531534,0.0,0.0,11003112.955122355,0.0,5.433738346350835,-0.07987610301424564,0.0,0.0,15378153.772184297,0.0,5.498672329769749,-0.014942119595331427,0.0,0.0,930312.7687122447,0.0,5.410327065589908,-0.10328738377517244,0.0,0.0,8945300.094020668,0.0,5.448282302709655,-0.0653321466554253,0.0,0.0,9152386.030981401,0.0,5.453224306373515,-0.06039014299156609,0.0,0.0,11613065.533704307,0.0,5.511986363269564,-0.0016280860955166787,0.0,0.0,125000.0,0.0,4.540728836150144,-0.9728856132149364,0.0,0.0,203302918.09183806,0.0,5.513614449366773,1.6919798895287386e-12,0.0,0.0,0.0,10874.96745286214,5.513614449366773,1.6919798895287386e-12,0.0,0.0,0.0,1835295.1304959608,5.433738346350905,-0.07987610301417547,0.0,0.0,0.0,15378153.772184681
7,0.3155202911105301,0.03525970695207378,0.045863324698799376,0.3451679116772761,0.007760418997561521,0.0422995600903943,172869.53277039924,0.7267926957254132,0.7970882590332636,0.9368940822205809,1.0131719798665084,0.04861067368305537,-4.519058668726127,-65590.105087475,5.759584346722482,5.217395919447929,-0.542188427274553,108050492.44445981,0.0,0.0,0.0,5.324854491062183,-0.434729855660299,54025246.22222991,0.0,0.0,0.0,5.737049832032012,-0.022534514690470075,4490810.3654901115,0.0,0.0,0.0,5.704136400677699,-0.05544794604478298,6890690.617545906,0.0,0.0,0.0,4.094925787252789,-1.664658559469693,331742929.31043184,0.0,0.0,0.0,5.217395919449841,-0.5421884272726407,108050492.44445983,0.0,0.0,0.0,5.67337986511247,-0.08620448161001182,0.0,18131577.519702647,0.0,0.0,5.7535492536027295,-0.006035093119752588,0.0,0.0,750000.0,0.0,5.638076230631486,-0.12150811609099588,0.0,0.0,15948676.436759742,0.0,5.684315588337803,-0.07526875838467895,0.0,0.0,15000000.0,0.0,5.684036939449435,-0.07554740727304665,0.0,0.0,7148270.0133187985,0.0,5.695204669219433,-0.06437967750304896,0.0,0.0,6011319.71137673,0.0,5.610526481803011,-0.14905786491947115,0.0,0.0,26375093.54956568,0.0,5.597775949859506,-0.161808396862976,0.0,0.0,36413273.72353927,0.0,5.733518711276462,-0.026065635446020252,0.0,0.0,2000000.0,0.0,5.464921640058033,-0.2946627066644494,0.0,0.0,30921498.226461116,0.0,5.698644763884372,-0.06093958283811052,0.0,0.0,9750000.0,0.0,5.636644798177335,-0.12293954854514677,0.0,0.0,27625474.825284347,0.0,5.758240685911041,-0.0013436608114414383,0.0,0.0,125000.0,0.0,4.732278378467527,-1.0273059682549555,0.0,0.0,242017133.40188488,0.0,5.759584346722117,-3.6504133049675147e-13,0.0,0.0,0.0,1791.8590211645271,5.759584346722117,-3.6504133049675147e-13,0.0,0.0,0.0,304715.9139932619,5.597775949859606,-0.1618083968628765,0.0,0.0,0.0,36413273.723540336
8,0.328419768047246,0.044084268939792455,0.031206758612448787,0.19365157995005136,0.0625966310724957,0.045863185091334746,168443.94656214304,0.7388501702443367,0.7926893153162543,0.8936011025039386,1.0995094341441507,0.049651712516172564,-4.774108627466741,-73557.12515610774,5.355348680080891,4.941200842258024,-0.4141478378228678,73620364.9996681,0.0,0.0,0.0,5.023282518757976,-0.3320661613229152,36810182.49983405,0.0,0.0,0.0,5.338181966113791,-0.017166713967100122,3051614.9856249364,0.0,0.0,0.0,5.314221302027041,-0.041127378053850805,4559050.17813222,0.0,0.0,0.0,4.348369046589984,-1.0069796334909071,179004213.940397,0.0,0.0,0.0,4.941200842258365,-0.41414783782252673,73620364.9996681,0.0,0.0,0.0,4.5552931871873374,-0.8000554928935539,0.0,149963947.69686145,0.0,0.0,5.348582899419025,-0.006765780661866394,0.0,0.0,750000.0,0.0,5.235813890229459,-0.11953478985143207,0.0,0.0,14423704.051636418,0.0,5.271142325032642,-0.08420635504824947,0.0,0.0,14987092.808555296,0.0,5.28420873976472,-0.07113994031617121,0.0,0.0,6053777.394140884,0.0,5.288880579005129,-0.0664681010757624,0.0,0.0,5575945.735466193,0.0,5.20684975922361,-0.1484989208572811,0.0,0.0,24356384.386783402,0.0,5.193216836093447,-0.16213184398744396,0.0,0.0,34038254.23382559,0.0,5.329207675580112,-0.026141004500779275,0.0,0.0,1773350.6822362714,0.0,5.080075059497135,-0.27527362058375626,0.0,0.0,25767127.749883838,0.0,5.287030951907557,-0.06831772817333448,0.0,0.0,9750000.0,0.0,5.2317209864453345,-0.12362769363555692,0.0,0.0,25889339.136066243,0.0,5.353842338066217,-0.0015063420146743667,0.0,0.0,125000.0,0.0,4.50676971035069,-0.8485789697302017,0.0,0.0,189713040.2174381,0.0,5.355348680080781,-1.1013412404281553e-13,0.0,0.0,0.0,14318.193230308274,5.355348680080781,-1.1013412404281553e-13,0.0,0.0,0.0,2461211.946925472,5.193216836093621,-0.16213184398727076,0.0,0.0,0.0,34038254.233827755
